day,time,value
2022-07-18,20,90.000000
2022-07-18,21,90.000000
2022-07-18,22,90.000000
2022-07-18,23,90.000000
2022-07-19,0,95.000000
2022-07-19,1,95.000000
2022-07-19,2,95.000000
2022-07-19,3,95.000000
2022-07-19,4,95.000000
2022-07-19,5,95.000000
2022-07-19,6,95.000000
2022-07-19,7,90.000000
2022-07-19,8,85.000000
2022-07-19,9,80.000000
2022-07-19,10,75.000000
2022-07-19,11,70.000000
2022-07-19,12,65.000000
2022-07-19,13,60.000000
2022-07-19,14,60.000000
2022-07-19,15,60.000000
2022-07-19,16,60.000000
2022-07-19,17,60.000000
2022-07-19,18,65.000000
2022-07-19,19,75.000000
2022-07-19,20,80.000000
2022-07-19,21,85.000000
2022-07-19,22,90.000000
2022-07-19,23,90.000000
2022-07-20,0,90.000000
2022-07-20,1,95.000000
2022-07-20,2,95.000000
2022-07-20,3,95.000000
2022-07-20,4,95.000000
2022-07-20,5,100.000000
2022-07-20,6,95.000000
2022-07-20,7,95.000000
2022-07-20,8,90.000000
2022-07-20,9,85.000000
2022-07-20,10,75.000000
2022-07-20,11,70.000000
2022-07-20,12,65.000000
2022-07-20,13,60.000000
2022-07-20,14,55.000000
2022-07-20,15,50.000000
2022-07-20,16,50.000000
2022-07-20,17,55.000000
2022-07-20,18,65.000000
2022-07-20,19,75.000000
2022-07-20,20,80.000000
2022-07-20,21,85.000000
2022-07-20,22,85.000000
2022-07-20,23,85.000000
2022-07-21,0,90.000000
2022-07-21,1,90.000000
2022-07-21,2,90.000000
2022-07-21,3,90.000000
2022-07-21,4,90.000000
2022-07-21,5,95.000000
2022-07-21,6,95.000000
2022-07-21,7,95.000000
2022-07-21,8,90.000000
2022-07-21,9,90.000000
2022-07-21,10,90.000000
2022-07-21,11,85.000000
2022-07-21,12,85.000000
2022-07-21,13,80.000000
2022-07-21,14,75.000000
2022-07-21,15,75.000000
2022-07-21,16,70.000000
2022-07-21,17,70.000000
2022-07-21,18,70.000000
2022-07-21,19,75.000000
2022-07-21,20,80.000000
2022-07-21,21,80.000000
2022-07-21,22,85.000000
2022-07-21,23,85.000000
2022-07-22,0,85.000000
2022-07-22,1,90.000000
2022-07-22,2,90.000000
2022-07-22,3,90.000000
2022-07-22,4,95.000000
2022-07-22,5,95.000000
2022-07-22,6,95.000000
2022-07-22,7,90.000000
2022-07-22,8,85.000000
2022-07-22,9,80.000000
2022-07-22,10,75.000000
2022-07-22,11,75.000000
2022-07-22,12,75.000000
2022-07-22,13,70.000000
2022-07-22,14,70.000000
2022-07-22,15,70.000000
2022-07-22,16,65.000000
2022-07-22,17,65.000000
2022-07-22,18,70.000000
2022-07-22,19,75.000000
2022-07-22,20,80.000000
2022-07-22,21,85.000000
2022-07-22,22,90.000000
2022-07-22,23,90.000000
2022-07-23,0,90.000000
2022-07-23,1,95.000000
2022-07-23,2,95.000000
2022-07-23,3,95.000000
2022-07-23,4,95.000000
2022-07-23,5,95.000000
2022-07-23,6,95.000000
2022-07-23,7,90.000000
2022-07-23,8,90.000000
2022-07-23,9,80.000000
2022-07-23,10,80.000000
2022-07-23,11,70.000000
2022-07-23,12,65.000000
2022-07-23,13,65.000000
2022-07-23,14,65.000000
2022-07-23,15,65.000000
2022-07-23,16,65.000000
2022-07-23,17,65.000000
2022-07-23,18,70.000000
2022-07-23,19,75.000000
2022-07-23,20,80.000000
2022-07-23,21,85.000000
2022-07-23,22,90.000000
2022-07-23,23,90.000000
2022-07-24,0,90.000000
2022-07-24,1,95.000000
