day,time,weekday,1시간기온,1시간강수량,일최고기온,일최저기온,SV-2_석사,SV-5_석사,SV-6_석사,HV-M1_석사,HV-M2_석사,HV-NM_석사,HV-EM_석사,중앙P/P_석사,전기전자컴퓨터공학동_석사,신소재공학_석사,생명과학동_석사,기계공학동_석사,LG도서관_석사,창업B동_석사,금호관_석사,"냉각수순환펌프1,2,3_석사","냉각수순환펌프4,5,6_석사",기혼자아파트E동_석사,기숙사9동_석사,고등광/극초단_석사,신소재공학동(E)_석사,전기전자컴퓨터공학동(E)_석사,생명과학동(E)_석사,기계공학동(E)_석사,LG도서관(E)_석사,중앙P/P(E)_석사,고등광연구소(E)_석사,SV-2_학사,SV-5_학사,SV-6_학사,SV-7_학사,HV-NM1_학사,HV-NM2_학사,고압콘덴샤_학사,신재생에너지동_학사,대학B동_학사,대학기숙사A동_학사,제2학생회관_학사,학사P/P_학사,교원아파트_학사,대학C동_학사,중앙연구기기센터_학사,대학A동_학사,다산빌딩_학사,산학협력연구동_학사,신재생에너지동(E)_학사,대학B동(E)_학사,대학기숙사A동(E)_학사,학사P/P(E)_학사,제2학생회관(E)_학사,교원아파트(E)_학사,대학C동(E)_학사,중앙연구기기센터(E)_학사,대학A동(E)_학사,다산빌딩(E)_학사,산학협력연구동(E)_학사
2022-07-14,11,Thursday,29.0,0.0,31.0,23.0,645.6,796.0,341.4,535.5,234.8,392.3,571.7,423.1,33.1,650.8,244.4,820.8,552.9,690.5,58.2,541.2,54.2,988.4,879.9,885.3,99.5,988.4,900.0,31.8,292.8,915.4,307.3,400.9,401.4,631.8,401.7,192.2,390.4,5.2,414.8,929.6,741.5,692.2,93.9,787.7,742.0,163.4,2212.0,978.6,38.9,847.3,788.9,718.0,761.2,428.7,318.7,935.8,151.6,23.9,648.6,184.2
2022-07-14,12,Thursday,30.0,0.0,31.0,23.0,650.2,798.9,343.1,538.4,236.4,394.5,572.5,423.1,33.5,651.3,245.0,821.0,553.2,690.6,58.3,541.4,54.4,988.6,880.0,886.2,99.6,988.5,900.2,31.8,292.8,915.6,307.4,403.6,404.0,631.8,404.5,192.2,393.1,5.2,416.0,930.0,741.6,692.4,93.9,787.7,742.2,163.6,2212.1,979.3,39.0,847.5,789.0,718.0,761.2,428.7,318.7,935.8,151.7,23.9,648.6,184.2
2022-07-14,13,Thursday,31.0,0.0,31.0,23.0,654.8,801.8,344.8,541.2,238.2,396.7,573.1,423.1,34.0,651.8,245.5,821.2,553.5,690.6,58.3,541.6,54.5,988.9,880.0,887.1,99.6,988.6,900.3,31.8,292.9,915.7,307.5,406.3,406.7,631.8,407.2,192.2,395.9,5.2,417.2,930.4,741.7,692.6,94.0,787.8,742.4,163.7,2212.2,979.9,39.1,847.6,789.0,718.0,761.3,428.8,318.7,935.9,151.7,23.9,648.7,184.2
2022-07-14,14,Thursday,31.0,0.0,31.0,23.0,659.6,804.8,346.7,544.2,240.1,399.0,573.8,423.1,34.5,652.4,246.1,821.4,553.9,690.7,58.4,541.8,54.6,989.2,880.1,888.1,99.6,988.8,900.5,31.8,293.0,915.9,307.6,408.9,409.4,631.8,409.9,192.2,398.6,5.2,418.4,930.8,741.8,692.8,94.1,787.8,742.6,163.8,2212.2,980.6,39.1,847.8,789.1,718.0,761.3,428.8,318.7,935.9,151.8,23.9,648.8,184.2
2022-07-14,15,Thursday,31.0,0.0,31.0,23.0,664.4,807.8,348.5,547.2,241.9,401.3,574.5,423.1,35.0,652.9,246.7,821.6,554.2,690.7,58.5,542.0,54.7,989.5,880.1,889.1,99.7,988.9,900.7,31.8,293.0,916.0,307.7,411.6,412.1,631.8,412.7,192.2,401.4,5.2,419.6,931.2,741.9,693.0,94.1,787.9,742.8,164.0,2212.3,981.2,39.2,847.9,789.1,718.1,761.3,428.8,318.8,935.9,151.8,23.9,648.9,184.2
2022-07-14,16,Thursday,31.0,0.0,31.0,23.0,669.2,810.8,350.3,550.2,243.7,403.7,575.1,423.2,35.5,653.5,247.3,821.9,554.6,690.8,58.5,542.2,54.8,989.8,880.2,890.1,99.7,989.1,900.8,31.8,293.1,916.1,307.8,414.4,414.8,631.8,415.5,192.2,404.2,5.2,420.8,931.6,742.1,693.1,94.2,787.9,743.0,164.1,2212.4,981.9,39.3,848.0,789.1,718.1,761.3,428.9,318.8,935.9,151.9,24.0,649.0,184.2
2022-07-14,17,Thursday,31.0,0.0,31.0,23.0,673.9,813.8,352.0,553.2,245.4,406.0,575.8,423.3,36.0,654.0,247.9,822.1,554.9,690.8,58.6,542.4,54.8,990.0,880.2,891.1,99.8,989.2,901.0,31.8,293.2,916.3,307.9,417.2,417.7,631.8,418.3,192.2,407.0,5.2,422.0,932.0,742.2,693.3,94.3,788.0,743.2,164.4,2212.5,982.6,39.3,848.2,789.2,718.1,761.4,428.9,318.8,935.9,152.0,24.0,649.0,184.2
2022-07-14,18,Thursday,29.0,0.0,31.0,23.0,678.2,816.6,353.5,556.1,246.8,408.2,576.4,423.4,36.5,654.5,248.4,822.3,555.2,690.8,58.6,542.4,54.8,990.2,880.3,892.0,99.8,989.3,901.2,31.9,293.3,916.4,308.0,420.0,420.4,631.8,421.1,192.2,409.7,5.2,423.2,932.3,742.3,693.5,94.3,788.1,743.4,164.6,2212.6,983.2,39.3,848.3,789.2,718.1,761.4,428.9,318.8,935.9,152.0,24.0,649.1,184.3
2022-07-14,19,Thursday,28.0,0.0,31.0,23.0,682.3,819.3,354.9,558.7,248.3,410.3,577.0,423.5,36.9,655.0,248.9,822.5,555.5,690.9,58.7,542.4,54.8,990.5,880.4,892.9,99.8,989.5,901.3,31.9,293.3,916.5,308.0,422.6,423.0,631.8,423.6,192.2,412.3,5.2,424.2,932.6,742.5,693.7,94.4,788.1,743.6,164.9,2212.6,983.8,39.3,848.4,789.2,718.2,761.4,429.0,318.8,936.0,152.1,24.0,649.2,184.3
2022-07-14,20,Thursday,27.0,0.0,31.0,23.0,686.3,821.8,356.3,561.3,249.7,412.3,577.5,423.7,37.4,655.4,249.4,822.6,555.8,690.9,58.8,542.4,54.8,990.8,880.4,893.8,99.9,989.6,901.4,31.9,293.4,916.6,308.1,425.0,425.4,631.8,426.1,192.2,414.7,5.2,425.2,932.9,742.6,693.8,94.4,788.2,743.8,165.1,2212.6,984.4,39.3,848.5,789.3,718.2,761.4,429.0,318.8,936.0,152.1,24.0,649.2,184.3
2022-07-14,21,Thursday,26.0,0.0,31.0,23.0,690.3,824.3,357.9,563.8,251.2,414.3,578.0,423.8,37.8,655.9,249.9,822.7,556.1,690.9,58.8,542.4,54.8,991.2,880.5,894.7,99.9,989.7,901.5,31.9,293.4,916.7,308.2,427.4,427.9,631.8,428.5,192.2,417.1,5.2,426.2,933.2,742.8,693.8,94.5,788.3,744.0,165.4,2212.7,985.0,39.3,848.6,789.3,718.2,761.5,429.0,318.9,936.0,152.1,24.0,649.3,184.3
2022-07-14,22,Thursday,25.0,0.0,31.0,23.0,694.0,826.7,359.2,566.2,252.6,416.3,578.4,424.0,38.2,656.3,250.3,822.9,556.4,691.0,58.9,542.4,54.8,991.5,880.5,895.6,99.9,989.8,901.6,31.9,293.5,916.7,308.2,429.8,430.2,631.8,430.8,192.2,419.4,5.2,427.2,933.4,742.9,693.9,94.5,788.4,744.2,165.7,2212.7,985.6,39.3,848.7,789.3,718.2,761.5,429.1,318.9,936.0,152.2,24.0,649.3,184.3
2022-07-14,23,Thursday,25.0,0.0,31.0,23.0,697.6,829.0,360.5,568.5,253.9,418.2,578.8,424.2,38.6,656.7,250.7,823.0,556.6,691.0,58.9,542.4,54.8,991.8,880.6,896.3,100.0,989.9,901.7,31.9,293.5,916.8,308.3,432.1,432.5,631.8,433.1,192.2,421.6,5.2,428.1,933.7,743.1,693.9,94.6,788.4,744.3,166.0,2212.7,986.1,39.3,848.8,789.4,718.3,761.5,429.1,318.9,936.0,152.2,24.1,649.4,184.3
2022-07-15,0,Friday,24.0,0.0,31.0,23.0,701.1,831.2,361.8,570.7,255.2,420.0,579.3,424.4,39.0,657.2,251.1,823.1,556.9,691.0,59.0,542.4,54.8,992.2,880.6,897.0,100.0,990.0,901.8,31.9,293.6,916.9,308.3,434.3,434.7,631.8,435.2,192.2,423.8,5.2,429.0,933.9,743.2,694.0,94.6,788.5,744.5,166.2,2212.7,986.7,39.3,848.9,789.4,718.3,761.6,429.1,318.9,936.0,152.3,24.1,649.5,184.3
2022-07-15,1,Friday,24.0,0.0,31.0,23.0,704.5,833.4,363.0,572.9,256.4,421.7,579.6,424.5,39.4,657.6,251.6,823.2,557.1,691.0,59.0,542.4,54.8,992.5,880.7,897.7,100.0,990.2,901.9,31.9,293.6,916.9,308.4,436.4,436.9,631.8,437.4,192.2,425.9,5.2,429.9,934.1,743.3,694.0,94.7,788.6,744.7,166.5,2212.7,987.2,39.3,849.0,789.4,718.3,761.6,429.1,318.9,936.1,152.3,24.1,649.5,184.3
2022-07-15,2,Friday,24.0,0.0,31.0,23.0,707.7,835.5,364.2,574.9,257.6,423.4,580.0,424.7,39.8,658.0,251.9,823.3,557.3,691.0,59.0,542.4,54.8,992.8,880.8,898.3,100.1,990.3,902.0,31.9,293.6,917.0,308.5,438.5,439.0,631.8,439.4,192.2,428.0,5.2,430.8,934.3,743.4,694.1,94.7,788.6,744.9,166.8,2212.8,987.7,39.3,849.1,789.4,718.3,761.6,429.1,318.9,936.1,152.4,24.1,649.5,184.3
2022-07-15,3,Friday,24.0,0.0,31.0,23.0,710.9,837.5,365.4,576.9,258.8,425.1,580.4,424.8,40.2,658.4,252.3,823.4,557.5,691.0,59.1,542.4,54.8,993.0,880.8,899.0,100.1,990.4,902.1,31.9,293.7,917.0,308.5,440.6,441.0,631.8,441.4,192.2,430.0,5.2,431.6,934.5,743.5,694.1,94.8,788.7,745.0,167.0,2212.8,988.2,39.3,849.2,789.5,718.4,761.7,429.1,319.0,936.1,152.4,24.1,649.6,184.3
2022-07-15,4,Friday,23.0,0.0,31.0,23.0,714.0,839.5,366.5,578.9,259.9,426.7,580.8,424.9,40.5,658.8,252.7,823.5,557.7,691.1,59.1,542.4,54.8,993.3,880.8,899.7,100.1,990.5,902.2,31.9,293.7,917.1,308.6,442.6,443.0,631.8,443.4,192.2,432.0,5.2,432.5,934.7,743.6,694.1,94.8,788.7,745.2,167.3,2212.8,988.7,39.3,849.3,789.5,718.4,761.7,429.2,319.0,936.1,152.5,24.1,649.6,184.4
2022-07-15,5,Friday,23.0,0.0,31.0,23.0,717.1,841.4,367.7,580.9,261.0,428.3,581.1,425.0,40.9,659.1,253.1,823.6,557.9,691.1,59.2,542.4,54.8,993.5,880.9,900.4,100.2,990.6,902.3,31.9,293.7,917.1,308.6,444.6,445.0,631.8,445.4,192.2,434.0,5.2,433.3,935.0,743.7,694.2,94.9,788.8,745.4,167.6,2212.8,989.2,39.3,849.3,789.5,718.4,761.7,429.2,319.0,936.1,152.5,24.1,649.6,184.4
2022-07-15,6,Friday,23.0,0.0,31.0,23.0,720.2,843.4,368.8,582.9,262.1,429.9,581.5,425.1,41.3,659.5,253.5,823.7,558.0,691.1,59.2,542.4,54.8,993.7,880.9,901.0,100.2,990.7,902.4,31.9,293.8,917.2,308.7,446.6,447.0,631.8,447.4,192.2,435.9,5.2,434.2,935.2,743.8,694.3,94.9,788.8,745.6,167.8,2212.8,989.6,39.3,849.4,789.5,718.4,761.8,429.2,319.0,936.1,152.6,24.1,649.7,184.4
2022-07-15,7,Friday,24.0,0.0,31.0,23.0,723.3,845.4,369.9,584.9,263.3,431.5,581.9,425.2,41.6,659.9,253.9,823.7,558.2,691.1,59.3,542.4,54.8,993.9,880.9,901.7,100.2,990.8,902.5,31.9,293.8,917.3,308.7,448.6,449.0,631.8,449.4,192.2,437.9,5.2,435.0,935.4,743.9,694.4,95.0,788.8,745.7,168.1,2212.9,990.1,39.3,849.5,789.5,718.4,761.8,429.2,319.0,936.2,152.6,24.2,649.7,184.4
2022-07-15,8,Friday,25.0,0.0,31.0,23.0,726.5,847.5,371.0,587.0,264.4,433.1,582.3,425.3,42.0,660.3,254.3,823.9,558.5,691.1,59.3,542.4,54.8,994.2,881.0,902.4,100.2,990.9,902.6,31.9,293.8,917.3,308.8,450.7,451.2,631.8,451.5,192.2,440.1,5.2,435.8,935.6,744.0,694.5,95.0,788.9,745.9,168.3,2212.9,990.6,39.3,849.6,789.6,718.4,761.8,429.3,319.0,936.2,152.6,24.2,649.8,184.4
2022-07-15,9,Friday,26.0,0.0,31.0,23.0,730.5,849.9,372.6,589.4,265.9,435.0,582.9,425.4,42.4,660.7,254.8,824.0,558.7,691.2,59.4,542.6,54.9,994.5,881.0,903.1,100.3,991.0,902.7,31.9,293.9,917.4,308.9,453.1,453.5,631.8,453.9,192.2,442.4,5.2,436.8,935.9,744.1,694.7,95.1,788.9,746.1,168.5,2213.0,991.1,39.3,849.7,789.6,718.5,761.8,429.3,319.1,936.2,152.7,24.2,649.8,184.4
2022-07-15,10,Friday,28.0,0.0,31.0,23.0,734.9,852.6,374.3,592.1,267.7,437.1,583.5,425.4,42.9,661.2,255.3,824.2,559.0,691.2,59.4,542.8,55.0,994.9,881.1,903.9,100.3,991.2,902.9,31.9,294.0,917.6,309.0,455.6,456.1,631.8,456.4,192.2,445.0,5.2,437.9,936.3,744.2,694.9,95.1,789.0,746.3,168.6,2213.1,991.7,39.3,849.8,789.6,718.5,761.8,429.3,319.1,936.2,152.7,24.2,649.9,184.4
2022-07-15,11,Friday,29.0,0.0,31.0,23.0,739.5,855.5,376.0,595.0,269.4,439.3,584.2,425.4,43.3,661.7,255.9,824.4,559.4,691.2,59.5,543.0,55.1,995.2,881.1,904.8,100.3,991.3,903.1,31.9,294.0,917.7,309.1,458.2,458.7,631.8,459.1,192.2,447.6,5.2,439.0,936.7,744.3,695.1,95.2,789.0,746.5,168.8,2213.2,992.4,39.4,849.9,789.7,718.5,761.9,429.4,319.1,936.2,152.8,24.2,650.0,184.4
2022-07-15,12,Friday,30.0,0.0,31.0,23.0,744.1,858.4,377.8,597.9,271.2,441.4,584.9,425.4,43.8,662.3,256.4,824.6,559.7,691.3,59.6,543.2,55.2,995.5,881.2,905.7,100.4,991.4,903.3,32.0,294.1,917.9,309.2,460.8,461.2,631.8,461.7,192.2,450.2,5.2,440.1,937.1,744.5,695.3,95.3,789.1,746.7,168.8,2213.2,993.0,39.4,850.1,789.7,718.5,761.9,429.4,319.1,936.2,152.9,24.2,650.0,184.5
2022-07-15,13,Friday,31.0,0.0,31.0,23.0,748.7,861.2,379.6,600.7,272.9,443.6,585.6,425.4,44.3,662.8,257.0,824.8,560.0,691.3,59.6,543.4,55.3,995.8,881.2,906.6,100.4,991.6,903.4,32.0,294.2,918.0,309.3,463.3,463.8,631.8,464.3,192.2,452.8,5.2,441.2,937.4,744.6,695.5,95.3,789.1,746.9,169.0,2213.3,993.6,39.5,850.2,789.8,718.6,761.9,429.4,319.1,936.3,152.9,24.3,650.1,184.5
2022-07-15,14,Friday,32.0,0.0,31.0,23.0,753.4,864.1,381.3,603.6,274.7,445.7,586.3,425.4,44.8,663.3,257.5,825.0,560.3,691.4,59.7,543.6,55.4,996.1,881.3,907.5,100.5,991.7,903.6,32.0,294.2,918.2,309.4,465.9,466.4,631.8,466.9,192.2,455.4,5.2,442.4,937.8,744.7,695.7,95.4,789.2,747.0,169.1,2213.4,994.3,39.5,850.3,789.8,718.6,761.9,429.5,319.1,936.3,153.0,24.3,650.2,184.5
2022-07-15,15,Friday,32.0,0.0,31.0,23.0,758.1,867.0,383.1,606.5,276.5,448.0,587.0,425.5,45.2,663.9,258.0,825.3,560.6,691.4,59.8,543.8,55.5,996.4,881.3,908.4,100.5,991.8,903.8,32.0,294.3,918.3,309.5,468.6,469.0,631.8,469.6,192.2,458.1,5.2,443.5,938.2,744.8,695.9,95.4,789.2,747.2,169.3,2213.5,994.9,39.6,850.5,789.8,718.6,761.9,429.5,319.2,936.3,153.0,24.3,650.3,184.5
2022-07-15,16,Friday,32.0,0.0,31.0,23.0,762.7,870.0,384.8,609.5,278.2,450.3,587.6,425.5,45.7,664.4,258.6,825.5,560.9,691.5,59.8,544.0,55.6,996.7,881.4,909.3,100.5,992.0,903.9,32.0,294.4,918.4,309.6,471.2,471.7,631.8,472.3,192.2,460.8,5.2,444.7,938.6,745.0,696.0,95.5,789.3,747.4,169.4,2213.6,995.6,39.6,850.6,789.9,718.6,762.0,429.5,319.2,936.3,153.1,24.3,650.3,184.5
2022-07-15,17,Friday,31.0,0.0,31.0,23.0,767.2,872.8,386.4,612.3,279.8,452.5,588.3,425.6,46.2,664.9,259.1,825.7,561.3,691.5,59.9,544.2,55.6,996.9,881.4,910.2,100.6,992.1,904.1,32.0,294.5,918.6,309.7,473.9,474.3,631.8,474.9,192.2,463.4,5.2,445.8,938.9,745.1,696.2,95.6,789.3,747.6,169.6,2213.6,996.2,39.7,850.7,789.9,718.6,762.0,429.6,319.2,936.3,153.1,24.3,650.4,184.5
2022-07-15,18,Friday,30.0,0.0,31.0,23.0,771.3,875.6,387.8,615.2,281.1,454.7,588.9,425.7,46.7,665.4,259.6,825.9,561.6,691.5,59.9,544.2,55.6,997.2,881.5,911.1,100.6,992.3,904.3,32.0,294.5,918.7,309.8,476.4,476.9,631.8,477.5,192.2,466.0,5.2,446.9,939.3,745.2,696.4,95.6,789.4,747.8,169.8,2213.7,996.8,39.7,850.8,790.0,718.7,762.0,429.6,319.2,936.4,153.2,24.3,650.5,184.5
2022-07-15,19,Friday,28.0,0.0,31.0,23.0,775.2,878.2,389.1,617.7,282.4,456.7,589.4,425.8,47.1,665.9,260.1,826.0,561.9,691.6,60.0,544.2,55.6,997.5,881.6,911.8,100.7,992.4,904.4,32.0,294.6,918.8,309.8,478.9,479.4,631.8,480.0,192.2,468.5,5.2,447.9,939.5,745.4,696.5,95.7,789.5,748.0,170.1,2213.7,997.4,39.7,850.9,790.0,718.7,762.0,429.6,319.2,936.4,153.2,24.4,650.5,184.5
2022-07-15,20,Friday,26.0,0.0,31.0,23.0,778.9,880.6,390.4,620.1,283.7,458.6,589.9,426.0,47.6,666.3,260.6,826.1,562.1,691.6,60.0,544.2,55.6,997.8,881.6,912.6,100.7,992.5,904.5,32.0,294.6,918.9,309.9,481.3,481.8,631.8,482.4,192.2,470.9,5.2,448.9,939.8,745.5,696.6,95.8,789.6,748.2,170.3,2213.7,998.0,39.7,851.1,790.0,718.7,762.1,429.6,319.3,936.4,153.3,24.4,650.6,184.6
2022-07-15,21,Friday,25.0,0.0,31.0,23.0,782.5,883.0,391.7,622.5,285.0,460.6,590.4,426.1,48.0,666.7,261.0,826.3,562.4,691.6,60.1,544.2,55.6,998.1,881.7,913.3,100.7,992.6,904.6,32.1,294.7,918.9,310.0,483.7,484.1,631.8,484.7,192.2,473.2,5.2,449.8,940.0,745.7,696.7,95.8,789.6,748.4,170.6,2213.8,998.5,39.7,851.2,790.1,718.7,762.1,429.7,319.3,936.4,153.3,24.4,650.6,184.6
2022-07-15,22,Friday,24.0,0.0,31.0,23.0,786.0,885.2,392.9,624.7,286.3,462.4,590.8,426.3,48.4,667.1,261.4,826.4,562.7,691.6,60.1,544.2,55.6,998.4,881.7,914.0,100.8,992.7,904.7,32.1,294.7,919.0,310.0,485.9,486.4,631.8,486.9,192.2,475.3,5.2,450.7,940.3,745.8,696.7,95.9,789.7,748.6,170.9,2213.8,999.1,39.7,851.3,790.1,718.8,762.1,429.7,319.3,936.4,153.4,24.4,650.7,184.6
2022-07-15,23,Friday,24.0,0.0,31.0,23.0,789.4,887.3,394.2,626.9,287.6,464.1,591.2,426.5,48.7,667.5,261.8,826.5,562.9,691.7,60.2,544.2,55.6,998.7,881.8,914.7,100.8,992.8,904.8,32.1,294.8,919.1,310.1,488.1,488.5,631.8,489.0,192.2,477.5,5.2,451.6,940.5,745.9,696.8,95.9,789.8,748.7,171.1,2213.8,999.6,39.7,851.3,790.1,718.8,762.2,429.7,319.3,936.4,153.4,24.4,650.7,184.6
2022-07-16,0,Saturday,24.0,0.0,29.0,23.0,792.7,889.4,395.4,629.0,288.8,465.8,591.6,426.6,49.1,667.9,262.2,826.6,563.1,691.7,60.2,544.2,55.6,999.0,881.8,915.4,100.8,993.0,904.9,32.1,294.8,919.1,310.1,490.2,490.6,631.8,491.1,192.2,479.6,5.2,452.4,940.7,746.1,696.8,96.0,789.9,748.9,171.4,2213.8,0.1,39.7,851.4,790.1,718.8,762.2,429.7,319.3,936.5,153.5,24.4,650.8,184.6
2022-07-16,1,Saturday,23.0,0.0,29.0,23.0,795.9,891.4,396.6,630.9,290.0,467.4,591.9,426.8,49.5,668.3,262.6,826.6,563.3,691.7,60.3,544.2,55.6,999.3,881.9,916.1,100.8,993.1,905.0,32.1,294.8,919.2,310.2,492.2,492.7,631.8,493.2,192.2,481.6,5.2,453.3,940.9,746.2,696.9,96.1,789.9,749.1,171.6,2213.9,0.5,39.7,851.5,790.2,718.8,762.2,429.7,319.3,936.5,153.5,24.4,650.8,184.6
2022-07-16,2,Saturday,23.0,0.0,29.0,23.0,799.0,893.3,397.8,632.9,291.2,469.0,592.3,426.9,49.8,668.7,263.0,826.7,563.5,691.7,60.3,544.2,55.6,999.6,881.9,916.8,100.9,993.2,905.1,32.1,294.9,919.3,310.2,494.3,494.7,631.8,495.2,192.2,483.6,5.2,454.1,941.1,746.3,696.9,96.1,790.0,749.2,171.9,2213.9,1.0,39.7,851.6,790.2,718.8,762.3,429.8,319.4,936.5,153.6,24.4,650.9,184.6
2022-07-16,3,Saturday,22.0,0.0,29.0,23.0,802.0,895.2,399.0,634.8,292.3,470.5,592.6,427.0,50.2,669.0,263.3,826.8,563.7,691.7,60.4,544.2,55.6,999.9,882.0,917.4,100.9,993.3,905.2,32.1,294.9,919.3,310.3,496.2,496.7,631.8,497.1,192.2,485.5,5.2,454.9,941.3,746.4,697.0,96.2,790.0,749.4,172.2,2213.9,1.5,39.7,851.7,790.2,718.9,762.3,429.8,319.4,936.5,153.6,24.5,650.9,184.6
2022-07-16,4,Saturday,22.0,0.0,29.0,23.0,805.0,897.1,400.1,636.6,293.4,472.0,593.0,427.1,50.5,669.4,263.7,826.9,563.9,691.8,60.4,544.2,55.6,0.1,882.0,918.1,100.9,993.4,905.3,32.1,294.9,919.4,310.3,498.2,498.6,631.8,499.0,192.2,487.4,5.2,455.7,941.5,746.5,697.0,96.2,790.0,749.6,172.4,2213.9,1.9,39.7,851.8,790.2,718.9,762.3,429.8,319.4,936.5,153.7,24.5,650.9,184.6
2022-07-16,5,Saturday,21.0,0.0,29.0,23.0,808.0,899.0,401.2,638.5,294.6,473.6,593.4,427.2,50.9,669.7,264.1,827.0,564.0,691.8,60.5,544.2,55.6,0.3,882.0,918.8,101.0,993.5,905.3,32.1,295.0,919.4,310.4,500.1,500.6,631.8,500.9,192.2,489.3,5.2,456.5,941.7,746.6,697.1,96.3,790.1,749.7,172.7,2213.9,2.4,39.7,851.8,790.2,718.9,762.4,429.8,319.4,936.5,153.7,24.5,651.0,184.6
2022-07-16,6,Saturday,22.0,0.0,29.0,23.0,810.9,900.8,402.3,640.3,295.6,475.0,593.7,427.3,51.2,670.1,264.4,827.1,564.2,691.8,60.5,544.2,55.6,0.5,882.1,919.4,101.0,993.6,905.4,32.1,295.0,919.5,310.4,502.0,502.4,631.8,502.8,192.2,491.2,5.2,457.3,941.9,746.7,697.1,96.3,790.1,749.9,172.9,2214.0,2.9,39.7,851.9,790.3,718.9,762.4,429.8,319.4,936.5,153.7,24.5,651.0,184.7
2022-07-16,7,Saturday,23.0,0.0,29.0,23.0,813.8,902.6,403.4,642.2,296.7,476.5,594.0,427.4,51.6,670.5,264.8,827.1,564.4,691.8,60.6,544.2,55.6,0.7,882.1,920.1,101.0,993.7,905.5,32.1,295.0,919.5,310.5,503.8,504.3,631.8,504.6,192.2,493.0,5.2,458.1,942.1,746.7,697.2,96.4,790.1,750.1,173.2,2214.0,3.3,39.7,852.0,790.3,718.9,762.4,429.9,319.4,936.6,153.8,24.5,651.0,184.7
2022-07-16,8,Saturday,25.0,0.0,29.0,23.0,816.7,904.5,404.4,644.0,297.8,478.0,594.4,427.5,51.9,670.8,265.1,827.2,564.6,691.8,60.6,544.2,55.6,0.9,882.1,920.7,101.0,993.8,905.6,32.1,295.1,919.6,310.5,505.8,506.2,631.8,506.5,192.2,494.9,5.2,458.9,942.3,746.8,697.3,96.4,790.2,750.2,173.4,2214.0,3.8,39.7,852.1,790.3,718.9,762.4,429.9,319.4,936.6,153.8,24.5,651.1,184.7
2022-07-16,9,Saturday,26.0,0.0,29.0,23.0,819.7,906.4,405.6,645.9,298.9,479.5,594.8,427.5,52.3,671.2,265.5,827.3,564.8,691.8,60.7,544.2,55.6,1.2,882.2,921.4,101.1,993.9,905.7,32.1,295.1,919.6,310.6,507.7,508.2,631.8,508.5,192.2,496.9,5.2,459.7,942.5,746.9,697.4,96.5,790.2,750.4,173.6,2214.0,4.2,39.7,852.2,790.3,719.0,762.4,429.9,319.5,936.6,153.9,24.5,651.1,184.7
2022-07-16,10,Saturday,28.0,0.0,29.0,23.0,822.7,908.2,406.7,647.8,300.1,480.9,595.3,427.5,52.7,671.6,265.7,827.4,565.1,691.9,60.7,544.2,55.6,1.4,882.2,922.0,101.1,994.0,905.8,32.1,295.2,919.7,310.6,509.7,510.1,631.8,510.5,192.2,498.9,5.2,460.6,942.7,747.0,697.5,96.6,790.3,750.5,173.7,2214.1,4.8,39.8,852.3,790.4,719.0,762.5,429.9,319.5,936.6,153.9,24.5,651.2,184.7
2022-07-16,11,Saturday,29.0,0.0,29.0,23.0,825.8,910.1,407.9,649.6,301.2,482.3,595.7,427.5,53.0,672.0,266.0,827.5,565.3,691.9,60.8,544.2,55.6,1.7,882.3,922.7,101.1,994.1,905.9,32.1,295.2,919.7,310.7,511.6,512.1,631.8,512.5,192.2,500.9,5.2,461.5,942.9,747.1,697.7,96.7,790.4,750.7,173.7,2214.1,5.3,39.9,852.3,790.4,719.0,762.5,430.0,319.5,936.6,154.0,24.6,651.2,184.7
2022-07-16,12,Saturday,30.0,0.0,29.0,23.0,828.9,912.1,409.1,651.6,302.4,483.8,596.2,427.5,53.4,672.4,266.3,827.6,565.6,691.9,60.8,544.2,55.6,2.0,882.3,923.3,101.2,994.2,906.0,32.1,295.3,919.8,310.8,513.6,514.0,631.8,514.6,192.2,502.9,5.2,462.4,943.1,747.2,697.8,96.7,790.4,750.9,173.8,2214.1,5.8,39.9,852.4,790.4,719.0,762.5,430.0,319.5,936.6,154.0,24.6,651.3,184.7
2022-07-16,13,Saturday,31.0,0.0,29.0,23.0,832.2,914.1,410.3,653.7,303.7,485.4,596.6,427.5,53.8,672.8,266.7,827.7,565.9,691.9,60.9,544.2,55.6,2.3,882.4,924.0,101.2,994.3,906.2,32.1,295.3,919.9,310.8,515.5,516.0,631.8,516.6,192.2,504.9,5.2,463.3,943.4,747.3,697.9,96.8,790.5,751.0,173.9,2214.1,6.4,40.0,852.5,790.4,719.0,762.5,430.0,319.5,936.6,154.1,24.6,651.3,184.7
2022-07-16,14,Saturday,32.0,0.0,29.0,23.0,835.6,916.2,411.6,655.8,305.0,487.1,597.1,427.5,54.2,673.3,267.1,827.8,566.1,692.0,60.9,544.2,55.6,2.7,882.4,924.7,101.2,994.5,906.3,32.1,295.4,920.0,310.9,517.5,517.9,631.8,518.6,192.2,507.0,5.2,464.2,943.6,747.5,698.0,96.9,790.6,751.2,174.0,2214.2,6.9,40.1,852.6,790.4,719.1,762.5,430.0,319.6,936.7,154.1,24.6,651.4,184.7
